date,time,right_eye_x,right_eye_y,left_eye_x,left_eye_y
2023-11-20,13:18:14,1,-3,-1,-2
2023-11-20,13:18:14,7,-2,2,-2
2023-11-20,13:18:14,5,-2,1,-3
2023-11-20,13:18:14,5,-2,1,-2
2023-11-20,13:18:14,6,-2,1,-2
2023-11-20,13:18:14,5,-2,2,-3
2023-11-20,13:18:14,7,-3,1,-3
2023-11-20,13:18:15,6,-3,1,-3
2023-11-20,13:18:15,6,-2,2,-2
2023-11-20,13:18:15,6,-1,2,-1
2023-11-20,13:18:15,6,1,0,0
2023-11-20,13:18:15,1,-2,-5,-1
2023-11-20,13:18:15,1,-1,-4,-2
2023-11-20,13:18:15,3,-1,-3,0
2023-11-20,13:18:15,3,-1,-2,0
2023-11-20,13:18:15,3,-2,-2,-1
2023-11-20,13:18:15,3,-1,-3,-1
2023-11-20,13:18:15,3,-1,-3,0
2023-11-20,13:18:15,3,-1,-2,0
2023-11-20,13:18:16,3,-1,-2,0
2023-11-20,13:18:16,3,-2,-3,-1
2023-11-20,13:18:16,2,-1,-3,-1
2023-11-20,13:18:16,3,-2,-4,-1
2023-11-20,13:18:16,3,-1,-4,-1
2023-11-20,13:18:16,2,-2,-4,0
2023-11-20,13:18:16,3,-1,-3,0
2023-11-20,13:18:16,2,-2,-3,-1
2023-11-20,13:18:16,2,-2,-4,-1
2023-11-20,13:18:16,2,-1,-4,0
2023-11-20,13:18:16,2,-1,-4,-1
2023-11-20,13:18:17,2,-1,-5,-1
2023-11-20,13:18:17,2,-1,-4,-1
2023-11-20,13:18:17,0,-1,-6,0
2023-11-20,13:18:17,0,-2,-6,-1
2023-11-20,13:18:17,-1,-1,-4,-1
2023-11-20,13:18:17,0,-1,-5,-2
2023-11-20,13:18:17,0,-1,-7,-1
2023-11-20,13:18:17,-1,-2,-6,-1
2023-11-20,13:18:17,-2,-2,-6,-1
2023-11-20,13:18:17,0,-2,-5,-1
2023-11-20,13:18:17,3,-1,-3,0
2023-11-20,13:18:18,3,-1,-3,-1
2023-11-20,13:18:18,4,-2,-2,0
2023-11-20,13:18:18,1,-1,-3,-1
2023-11-20,13:18:18,2,-1,-4,-1
2023-11-20,13:18:18,2,-1,-3,0
2023-11-20,13:18:18,1,-1,-5,-1
2023-11-20,13:18:18,2,-1,-3,-1
2023-11-20,13:18:18,3,-1,-4,0
2023-11-20,13:18:18,2,-1,-4,0
2023-11-20,13:18:18,2,-1,-5,0
2023-11-20,13:18:18,1,-1,-4,-1
2023-11-20,13:18:18,3,-1,-3,0
2023-11-20,13:18:18,2,-1,-3,-1
2023-11-20,13:18:19,3,-2,-1,-1
2023-11-20,13:18:19,2,-1,-3,-1
2023-11-20,13:18:19,0,0,-2,0
2023-11-20,13:18:19,3,0,-2,0
2023-11-20,13:18:19,0,0,-2,-1
2023-11-20,13:18:19,1,-1,-3,0
2023-11-20,13:18:19,1,-1,-3,-1
2023-11-20,13:18:19,1,-2,-2,-1
2023-11-20,13:18:19,3,-2,-3,0
2023-11-20,13:18:19,2,-1,-2,-1
2023-11-20,13:18:19,3,-1,-4,-1
2023-11-20,13:18:19,4,-2,-4,0
2023-11-20,13:18:19,4,-1,-5,0
2023-11-20,13:18:20,4,-2,-4,0
2023-11-20,13:18:20,4,-1,-4,-1
2023-11-20,13:18:20,4,-2,-3,0
2023-11-20,13:18:20,5,-2,-3,-1
2023-11-20,13:18:20,4,-1,-4,0
2023-11-20,13:18:20,5,-1,-1,0
2023-11-20,13:18:20,4,-1,-2,-1
2023-11-20,13:18:20,4,-1,-5,0
2023-11-20,13:18:20,4,-1,-3,0
2023-11-20,13:18:20,4,-1,-4,-1
2023-11-20,13:18:21,3,-2,-4,-1
2023-11-20,13:18:21,2,-2,-4,0
2023-11-20,13:18:21,1,-1,-3,0
2023-11-20,13:18:21,0,-1,-4,-1
2023-11-20,13:18:21,1,-1,-3,0
2023-11-20,13:18:21,1,-1,-4,0
2023-11-20,13:18:21,2,-2,-4,0
2023-11-20,13:18:21,1,-1,-3,-1
2023-11-20,13:18:21,1,-1,-2,0
2023-11-20,13:18:21,2,-2,-4,0
2023-11-20,13:18:21,2,-2,-2,-1
2023-11-20,13:18:21,4,-1,-2,-1
2023-11-20,13:18:22,3,-2,-3,0
2023-11-20,13:18:22,2,-1,-3,-1
2023-11-20,13:18:22,2,-2,-3,-1
2023-11-20,13:18:22,2,-2,-3,-2
2023-11-20,13:18:22,3,-1,-2,-1
2023-11-20,13:18:22,2,-2,-3,0
2023-11-20,13:18:22,4,-1,-4,0
2023-11-20,13:18:22,2,-2,-3,-1
2023-11-20,13:18:22,2,-2,-4,-1
2023-11-20,13:18:22,4,-2,0,-1
2023-11-20,13:18:22,4,-2,-2,-1
2023-11-20,13:18:23,4,-2,-1,-1
2023-11-20,13:18:23,6,-1,2,-1
2023-11-20,13:18:23,6,-1,1,-1
2023-11-20,13:18:23,6,-2,0,-1
2023-11-20,13:18:23,4,-2,1,-1
2023-11-20,13:18:23,6,-1,0,0
2023-11-20,13:18:23,4,-2,0,-1
2023-11-20,13:18:23,4,-2,-2,-1
2023-11-20,13:18:23,4,-2,-1,0
2023-11-20,13:18:23,3,-1,-3,0
2023-11-20,13:18:23,2,-1,-3,-1
2023-11-20,13:18:23,2,-1,-3,-1
2023-11-20,13:18:23,2,-2,-3,-1
2023-11-20,13:18:23,2,-2,-5,0
2023-11-20,13:18:24,1,-1,-4,-1
2023-11-20,13:18:24,2,-1,-4,-1
2023-11-20,13:18:24,1,-1,-3,-1
2023-11-20,13:18:24,2,-2,-3,0
2023-11-20,13:18:24,4,-1,-2,-1
2023-11-20,13:18:24,4,-2,-3,0
2023-11-20,13:18:24,3,-1,-3,0
2023-11-20,13:18:24,3,-1,-2,0
2023-11-20,13:18:24,2,-1,-1,0
2023-11-20,13:18:24,4,-1,-1,0
2023-11-20,13:18:24,4,-1,-1,-1
2023-11-20,13:18:24,4,-1,-1,0
2023-11-20,13:18:24,3,-1,-1,0
2023-11-20,13:18:25,3,-1,-1,-1
2023-11-20,13:18:25,2,-1,-2,0
2023-11-20,13:18:25,2,-1,-3,-1
2023-11-20,13:18:25,2,-1,-3,-1
2023-11-20,13:18:25,1,-1,-3,0
2023-11-20,13:18:25,2,-1,-3,-1
2023-11-20,13:18:25,1,-1,-4,-1
2023-11-20,13:18:25,1,-1,-4,0
2023-11-20,13:18:25,2,-2,-3,-1
2023-11-20,13:18:25,3,-1,-4,-1
2023-11-20,13:18:25,3,-1,-3,0
2023-11-20,13:18:25,2,-1,-3,-1
2023-11-20,13:18:25,3,-1,-2,-1
2023-11-20,13:18:26,2,-1,-2,-1
2023-11-20,13:18:26,3,-1,-3,0
2023-11-20,13:18:26,3,-2,-2,-1
2023-11-20,13:18:26,3,-1,-3,0
2023-11-20,13:18:26,4,-1,-3,-1
2023-11-20,13:18:26,3,-1,-3,0
2023-11-20,13:18:26,2,-1,-1,0
2023-11-20,13:18:26,3,-2,-3,0
2023-11-20,13:18:26,2,-1,-3,-1
2023-11-20,13:18:26,3,-1,-2,0
2023-11-20,13:18:26,2,-2,-3,-1
2023-11-20,13:18:26,3,-2,-2,-1
2023-11-20,13:18:26,2,-2,-2,-1
2023-11-20,13:18:27,3,-1,-3,0
2023-11-20,13:18:27,2,-1,-3,0
2023-11-20,13:18:27,2,-1,-1,-1
2023-11-20,13:18:27,3,-1,-3,0
2023-11-20,13:18:27,3,-1,-2,0
2023-11-20,13:18:27,2,-1,-3,0
2023-11-20,13:18:27,4,-1,-2,-1
2023-11-20,13:18:27,1,-1,-3,0
2023-11-20,13:18:27,3,-2,-3,0
2023-11-20,13:18:27,2,-1,-3,-1
2023-11-20,13:18:28,3,-1,-4,-1
2023-11-20,13:18:28,4,-2,-3,-1
2023-11-20,13:18:28,2,-1,-2,-1
2023-11-20,13:18:28,2,-1,-3,0
2023-11-20,13:18:28,3,-1,-2,-1
2023-11-20,13:18:28,3,-1,-3,-1
2023-11-20,13:18:28,8,0,1,0
2023-11-20,13:18:28,7,-1,0,0
2023-11-20,13:18:28,7,0,1,0
2023-11-20,13:18:28,8,-1,1,0
2023-11-20,13:18:28,4,-1,-1,0
2023-11-20,13:18:28,3,-2,-2,-1
2023-11-20,13:18:28,4,-1,-3,0
2023-11-20,13:18:29,2,-1,-4,-1
2023-11-20,13:18:29,2,-2,-3,-1
2023-11-20,13:18:29,3,-1,-2,0
2023-11-20,13:18:29,4,-2,-4,0
2023-11-20,13:18:29,2,-1,-2,0
2023-11-20,13:18:29,2,-1,-2,-1
2023-11-20,13:18:29,3,-1,-1,-1
2023-11-20,13:18:29,2,-2,-3,0
2023-11-20,13:18:29,4,-1,-3,-1
2023-11-20,13:18:29,4,-2,-3,-1
2023-11-20,13:18:29,3,-2,-3,0
2023-11-20,13:18:30,4,-2,-1,-1
2023-11-20,13:18:30,3,-1,-2,-1
2023-11-20,13:18:30,3,-2,-3,-1
2023-11-20,13:18:30,3,-1,-1,0
2023-11-20,13:18:30,2,-1,-2,-1
2023-11-20,13:18:30,2,-1,-2,0
2023-11-20,13:18:30,3,-2,-1,-1
2023-11-20,13:18:30,1,-1,-1,0
2023-11-20,13:18:30,3,-1,-1,0
2023-11-20,13:18:30,3,-2,-2,0
2023-11-20,13:18:30,2,-1,-2,-1
2023-11-20,13:18:30,1,-2,-1,-1
2023-11-20,13:18:30,1,-1,-3,-1
2023-11-20,13:18:31,2,-1,-3,-1
2023-11-20,13:18:31,1,-2,-2,-1
2023-11-20,13:18:31,3,-1,-3,-1
2023-11-20,13:18:31,2,-1,-3,-1
2023-11-20,13:18:31,3,-1,-2,-1
2023-11-20,13:18:31,2,-1,-4,-1
2023-11-20,13:18:31,2,-1,-2,-1
2023-11-20,13:18:31,3,-1,-1,0
2023-11-20,13:18:31,3,-1,-3,-1
2023-11-20,13:18:31,2,-1,-1,0
2023-11-20,13:18:31,3,-2,-2,-1
2023-11-20,13:18:31,3,-1,-3,-1
2023-11-20,13:18:31,3,-2,-2,-1
2023-11-20,13:18:31,3,-2,-1,0
2023-11-20,13:18:32,3,-1,-2,-1
2023-11-20,13:18:32,3,-2,-3,-1
2023-11-20,13:18:32,2,-1,-2,-1
2023-11-20,13:18:32,1,-1,-2,-1
2023-11-20,13:18:32,3,-1,-3,-1
2023-11-20,13:18:32,3,-1,-2,0
2023-11-20,13:18:32,3,-1,-2,-1
2023-11-20,13:18:32,3,-1,-2,-1
2023-11-20,13:18:32,3,-2,-2,-1
2023-11-20,13:18:32,3,-1,-1,-1
2023-11-20,13:18:32,1,-2,-2,-1
2023-11-20,13:18:33,2,-2,-5,-1
2023-11-20,13:18:33,-1,-2,-5,-1
2023-11-20,13:18:33,-1,-1,-5,-1
2023-11-20,13:18:33,0,-1,-4,-1
2023-11-20,13:18:33,5,-1,-3,-1
2023-11-20,13:18:33,2,-1,-1,0
2023-11-20,13:18:33,4,-1,-2,0
2023-11-20,13:18:33,3,-2,-3,-1
2023-11-20,13:18:33,3,-1,-2,0
2023-11-20,13:18:33,6,-1,-1,0
2023-11-20,13:18:33,7,-1,1,0
2023-11-20,13:18:33,8,-2,2,0
2023-11-20,13:18:33,7,-1,2,0
2023-11-20,13:18:34,8,0,1,0
2023-11-20,13:18:34,8,-1,0,0
2023-11-20,13:18:34,1,-2,-3,0
2023-11-20,13:18:34,3,-1,-3,-1
2023-11-20,13:18:34,2,-1,-3,-1
2023-11-20,13:18:34,2,-1,-4,0
2023-11-20,13:18:34,1,-2,-4,-1
2023-11-20,13:18:34,2,-2,-3,-1
2023-11-20,13:18:34,2,-1,-4,-1
2023-11-20,13:18:34,2,-1,-4,-1
2023-11-20,13:18:34,1,-1,-3,0
2023-11-20,13:18:35,3,-1,-1,-1
2023-11-20,13:18:35,3,-2,-2,-1
2023-11-20,13:18:35,3,-1,-1,-1
2023-11-20,13:18:35,3,-2,-2,-1
2023-11-20,13:18:35,2,-1,-2,-1
2023-11-20,13:18:35,3,-2,-2,-1
2023-11-20,13:18:35,3,-1,-2,-1
2023-11-20,13:18:35,3,-1,-3,-1
2023-11-20,13:18:35,2,-2,-1,-1
2023-11-20,13:18:35,-1,-1,-6,-1
2023-11-20,13:18:36,-1,-2,-6,-1
2023-11-20,13:18:36,0,-1,-5,-1
2023-11-20,13:18:36,0,-2,-5,-1
2023-11-20,13:18:36,-1,-2,-5,-1
2023-11-20,13:18:36,2,-1,-3,0
2023-11-20,13:18:36,2,-1,-4,-1
2023-11-20,13:18:36,2,-2,-3,-1
2023-11-20,13:18:36,2,-1,-4,-1
2023-11-20,13:18:36,1,-1,-3,-1
2023-11-20,13:18:36,3,-1,-5,-1
2023-11-20,13:18:36,3,-1,-3,0
2023-11-20,13:18:36,3,-2,-2,-1
2023-11-20,13:18:36,1,-1,-4,-1
2023-11-20,13:18:37,3,-2,-3,-1
2023-11-20,13:18:37,4,-2,-2,0
2023-11-20,13:18:37,2,-1,-2,0
2023-11-20,13:18:37,2,-2,-3,-1
2023-11-20,13:18:37,4,-1,-2,0
2023-11-20,13:18:37,3,-1,-3,0
2023-11-20,13:18:37,3,-1,-3,-1
2023-11-20,13:18:37,3,-1,-4,-1
2023-11-20,13:18:37,2,-2,-4,0
2023-11-20,13:18:37,3,-1,-3,-1
2023-11-20,13:18:37,5,-1,-3,0
2023-11-20,13:18:37,3,-2,-3,0
2023-11-20,13:18:37,3,-1,-2,0
2023-11-20,13:18:37,2,-2,-3,0
2023-11-20,13:18:38,2,-1,-2,-1
2023-11-20,13:18:38,3,-1,-4,0
2023-11-20,13:18:38,3,-1,-3,0
2023-11-20,13:18:38,2,-1,-2,0
2023-11-20,13:18:38,3,-1,-3,0
2023-11-20,13:18:38,3,0,-3,0
2023-11-20,13:18:38,3,-1,-3,-1
2023-11-20,13:18:38,4,-1,-4,-1
2023-11-20,13:18:38,4,-1,-2,0
2023-11-20,13:18:38,4,-1,-1,0
2023-11-20,13:18:39,3,-1,-2,0
2023-11-20,13:18:39,3,-1,-3,0
2023-11-20,13:18:39,4,-2,-1,0
2023-11-20,13:18:39,4,-1,-2,0
2023-11-20,13:18:39,3,-1,-3,0
2023-11-20,13:18:39,3,-1,-2,0
2023-11-20,13:18:39,2,-1,-3,-1
2023-11-20,13:18:39,2,-1,-3,0
2023-11-20,13:18:39,3,-2,-3,0
2023-11-20,13:18:39,2,-2,-4,0
2023-11-20,13:18:39,2,-1,-5,-1
2023-11-20,13:18:39,2,-1,-5,0
2023-11-20,13:18:39,3,-1,-5,-1
2023-11-20,13:18:40,3,-1,-4,-1
2023-11-20,13:18:40,2,-1,-4,-1
2023-11-20,13:18:40,4,-1,-7,-1
2023-11-20,13:18:40,4,-1,-4,-1
2023-11-20,13:18:40,4,-1,-3,-1
2023-11-20,13:18:40,4,-1,-3,0
2023-11-20,13:18:40,4,-1,-4,-1
2023-11-20,13:18:40,4,-1,-3,-1
2023-11-20,13:18:40,3,-1,-2,-1
2023-11-20,13:18:40,3,-2,-5,-1
2023-11-20,13:18:40,3,-2,-5,-1
2023-11-20,13:18:40,3,-2,-4,0
2023-11-20,13:18:40,3,-2,-6,-1
2023-11-20,13:18:41,3,-1,-4,-1
2023-11-20,13:18:41,3,-2,-5,-1
2023-11-20,13:18:41,3,-2,-5,0
2023-11-20,13:18:41,4,-1,-3,-1
2023-11-20,13:18:41,3,-1,-5,0
2023-11-20,13:18:41,3,-2,-4,-1
2023-11-20,13:18:41,3,-1,-4,0
2023-11-20,13:18:41,4,-1,-2,0
2023-11-20,13:18:41,4,-2,-2,0
2023-11-20,13:18:41,3,-2,-3,0
2023-11-20,13:18:41,3,-1,-3,-1
2023-11-20,13:18:41,3,-2,-2,0
2023-11-20,13:18:41,3,-1,-2,-1
2023-11-20,13:18:42,4,-1,-3,-1
2023-11-20,13:18:42,5,-1,-3,0
2023-11-20,13:18:42,3,-2,-4,0
2023-11-20,13:18:42,6,-1,-2,-1
2023-11-20,13:18:42,3,-2,-1,-1
2023-11-20,13:18:42,2,-2,-3,-1
2023-11-20,13:18:42,3,-1,-3,-1
2023-11-20,13:18:42,4,-1,-4,0
2023-11-20,13:18:42,2,-1,-3,0
2023-11-20,13:18:42,2,-2,-3,-1
2023-11-20,13:18:42,5,-2,-5,0
2023-11-20,13:18:42,3,-2,-4,0
2023-11-20,13:18:42,3,-1,-3,-1
2023-11-20,13:18:43,2,-1,-2,0
2023-11-20,13:18:43,4,-1,-3,0
2023-11-20,13:18:43,3,-1,-2,0
2023-11-20,13:18:43,4,-1,-2,-1
2023-11-20,13:18:43,3,0,-2,-1
2023-11-20,13:18:43,2,-1,-1,-1
2023-11-20,13:18:43,5,-1,-2,0
2023-11-20,13:18:43,4,-1,-2,0
2023-11-20,13:18:43,5,-1,0,0
2023-11-20,13:18:43,5,-1,0,0
2023-11-20,13:18:43,5,-1,0,0
2023-11-20,13:18:43,5,-1,0,0
2023-11-20,13:18:43,3,-1,-2,0
2023-11-20,13:18:43,3,-1,-3,-1
2023-11-20,13:18:44,4,-1,-3,0
2023-11-20,13:18:44,4,-2,-5,0
2023-11-20,13:18:44,2,-1,-3,-1
2023-11-20,13:18:44,3,-1,-4,-1
2023-11-20,13:18:44,2,-2,-3,-1
2023-11-20,13:18:44,3,-2,-3,-1
2023-11-20,13:18:44,1,-2,-4,0
2023-11-20,13:18:44,1,-2,-5,-1
2023-11-20,13:18:44,1,-2,-5,-1
2023-11-20,13:18:44,-1,-1,-6,-1
2023-11-20,13:18:44,-2,-1,-6,-1
2023-11-20,13:18:44,-2,-1,-6,-1
2023-11-20,13:18:44,-1,-1,-5,-1
2023-11-20,13:18:45,-1,-2,-7,0
2023-11-20,13:18:45,4,-2,-5,-1
2023-11-20,13:18:45,4,-1,-1,-1
2023-11-20,13:18:45,4,-1,-2,-1
2023-11-20,13:18:45,3,-1,-3,-1
2023-11-20,13:18:45,3,-2,-2,-1
2023-11-20,13:18:45,4,-1,-2,-1
2023-11-20,13:18:45,2,-2,-3,-1
2023-11-20,13:18:45,3,-2,-2,-1
2023-11-20,13:18:45,3,-2,-2,-1
2023-11-20,13:18:46,5,-2,0,-1
2023-11-20,13:18:46,5,-1,-1,0
2023-11-20,13:18:46,6,-1,0,-1
2023-11-20,13:18:46,4,-2,0,-1
2023-11-20,13:18:46,5,-2,0,0
2023-11-20,13:18:46,5,-1,1,0
2023-11-20,13:18:46,4,-1,0,0
2023-11-20,13:18:46,6,-1,0,0
2023-11-20,13:18:46,6,-1,0,0
2023-11-20,13:18:46,5,-2,2,-1
2023-11-20,13:18:46,5,-1,2,-1
2023-11-20,13:18:46,5,-2,0,0
2023-11-20,13:18:46,6,-1,1,0
2023-11-20,13:18:47,6,-2,0,0
2023-11-20,13:18:47,5,-1,0,-1
2023-11-20,13:18:47,6,-1,0,0
2023-11-20,13:18:47,3,-1,-2,0
2023-11-20,13:18:47,3,-1,-3,-1
2023-11-20,13:18:47,3,-2,-1,0
2023-11-20,13:18:47,3,-1,-2,0
2023-11-20,13:18:47,4,-1,-3,0
2023-11-20,13:18:47,4,-2,-2,0
2023-11-20,13:18:47,3,-1,-3,-1
2023-11-20,13:18:47,4,-1,-3,0
2023-11-20,13:18:47,4,-1,-3,0
2023-11-20,13:18:48,2,-1,-3,0
2023-11-20,13:18:48,3,-2,-3,0
2023-11-20,13:18:48,4,-1,-2,-1
2023-11-20,13:18:48,3,-2,-4,-1
2023-11-20,13:18:48,3,-2,-3,0
2023-11-20,13:18:48,2,-1,-2,0
2023-11-20,13:18:48,4,-1,-3,0
2023-11-20,13:18:48,2,-1,-5,0
2023-11-20,13:18:48,4,-1,-3,-1
2023-11-20,13:18:48,3,-1,-4,1
2023-11-20,13:18:48,3,-1,-4,-1
2023-11-20,13:18:48,5,-1,-2,-1
2023-11-20,13:18:49,3,-1,-4,-1
2023-11-20,13:18:49,3,-1,-2,-1
2023-11-20,13:18:49,4,-2,-1,-1
2023-11-20,13:18:49,5,-1,-3,-1
2023-11-20,13:18:49,5,-1,-3,-1
2023-11-20,13:18:49,4,-1,-3,-1
2023-11-20,13:18:49,4,-1,-4,-1
2023-11-20,13:18:49,3,-1,-3,-1
2023-11-20,13:18:49,4,-2,-2,-1
2023-11-20,13:18:49,4,-1,-4,0
2023-11-20,13:18:49,3,-2,-3,-1
2023-11-20,13:18:50,4,-2,-2,-1
2023-11-20,13:18:50,4,-1,-3,-1
2023-11-20,13:18:50,3,-1,-4,-1
2023-11-20,13:18:50,4,-2,-3,-1
2023-11-20,13:18:50,3,-1,-2,0
2023-11-20,13:18:50,5,-2,-3,-1
2023-11-20,13:18:50,4,-1,-2,-1
2023-11-20,13:18:50,4,-1,-3,-1
2023-11-20,13:18:50,3,-1,-4,-1
2023-11-20,13:18:50,2,-1,-2,-1
2023-11-20,13:18:50,3,-1,-3,-1
2023-11-20,13:18:50,3,-1,-5,-1
2023-11-20,13:18:50,2,-1,-5,-1
2023-11-20,13:18:51,3,-2,-4,0
2023-11-20,13:18:51,3,0,-4,0
2023-11-20,13:18:51,2,-1,-5,-1
2023-11-20,13:18:51,2,-1,-5,-1
2023-11-20,13:18:51,3,-1,-4,-1
2023-11-20,13:18:51,2,-2,-4,-1
2023-11-20,13:18:51,2,-1,-3,-1
2023-11-20,13:18:51,2,-1,-2,-1
2023-11-20,13:18:51,2,-1,-2,-1
2023-11-20,13:18:51,3,-1,-2,-1
2023-11-20,13:18:51,2,-1,-2,-1
2023-11-20,13:18:51,3,-1,-2,-1
2023-11-20,13:18:51,3,-1,-1,-1
2023-11-20,13:18:52,3,-1,-2,0
2023-11-20,13:18:52,3,-1,-2,0
2023-11-20,13:18:52,3,-2,-2,-1
2023-11-20,13:18:52,3,-1,-3,-1
2023-11-20,13:18:52,3,-2,-2,-1
2023-11-20,13:18:52,3,-1,-3,-1
2023-11-20,13:18:52,2,-1,-3,-1
2023-11-20,13:18:52,2,-1,-3,-1
2023-11-20,13:18:52,1,-1,-3,-1
2023-11-20,13:18:52,2,-2,-4,0
2023-11-20,13:18:52,1,-1,-3,0
2023-11-20,13:18:52,3,-2,-3,-1
2023-11-20,13:18:52,3,-3,-3,-1
2023-11-20,13:18:53,3,-1,-3,-1
2023-11-20,13:18:53,2,-1,-5,-1
2023-11-20,13:18:53,3,-3,-4,-1
2023-11-20,13:18:53,3,-1,-3,-1
2023-11-20,13:18:53,1,-1,-3,-2
2023-11-20,13:18:53,3,-2,-4,-1
2023-11-20,13:18:53,3,-2,-4,-1
2023-11-20,13:18:53,2,-2,-4,-1
2023-11-20,13:18:53,2,-1,-4,-1
2023-11-20,13:18:53,1,-1,-4,-1
2023-11-20,13:18:53,2,-2,-3,-1
2023-11-20,13:18:53,2,-2,-4,-1
2023-11-20,13:18:53,2,-1,-4,-1
2023-11-20,13:18:54,3,-1,-3,-1
2023-11-20,13:18:54,-2,-2,-7,-1
2023-11-20,13:18:54,-2,-1,-6,-1
2023-11-20,13:18:54,0,-2,-5,-1
2023-11-20,13:18:54,-1,-1,-6,-1
2023-11-20,13:18:54,-1,-2,-5,-2
2023-11-20,13:18:54,-1,-1,-4,-1
2023-11-20,13:18:54,-1,-2,-5,-1
2023-11-20,13:18:54,-2,-2,-5,-1
2023-11-20,13:18:54,0,-2,-5,-1
2023-11-20,13:18:54,-1,-1,-5,-1
2023-11-20,13:18:54,5,-1,-2,-1
2023-11-20,13:18:54,7,-1,-1,-1
2023-11-20,13:18:54,5,-1,-2,-1
2023-11-20,13:18:55,6,-1,-1,-1
2023-11-20,13:18:55,6,-2,0,0
2023-11-20,13:18:55,7,-2,-1,-1
2023-11-20,13:18:55,6,-1,-2,-1
2023-11-20,13:18:55,0,-1,-5,-1
2023-11-20,13:18:55,-1,-2,-6,-1
2023-11-20,13:18:55,0,-1,-5,-2
2023-11-20,13:18:55,0,-1,-6,-1
2023-11-20,13:18:55,-1,-1,-6,-1
2023-11-20,13:18:55,0,-1,-5,-1
2023-11-20,13:18:55,-1,-2,-5,-1
2023-11-20,13:18:55,-2,-2,-5,-1
2023-11-20,13:18:56,0,-2,-6,-1
2023-11-20,13:18:56,0,-2,-5,-1
2023-11-20,13:18:56,0,-2,-5,-2
2023-11-20,13:18:56,0,-1,-4,-1
2023-11-20,13:18:56,0,-2,-4,-2
2023-11-20,13:18:56,1,-2,-5,-2
2023-11-20,13:18:56,0,-2,-5,-1
2023-11-20,13:18:56,1,-2,-4,-1
2023-11-20,13:18:56,0,-2,-4,-1
2023-11-20,13:18:56,-1,-2,-4,-2
2023-11-20,13:18:57,0,-3,-5,-2
2023-11-20,13:18:57,-1,-2,-5,-1
2023-11-20,13:18:57,1,-1,-4,-1
2023-11-20,13:18:57,0,-2,-3,-2
2023-11-20,13:18:57,0,-2,-4,-1
2023-11-20,13:18:57,1,-1,-4,-1
2023-11-20,13:18:57,0,-2,-5,-1
2023-11-20,13:18:57,0,-2,-5,-1
2023-11-20,13:18:57,1,-1,-4,-1
2023-11-20,13:18:57,1,-1,-5,-2
2023-11-20,13:18:57,0,-1,-5,-1
2023-11-20,13:18:57,0,-1,-4,-2
2023-11-20,13:18:58,-1,-1,-4,-1
2023-11-20,13:18:58,0,-1,-5,-1
2023-11-20,13:18:58,1,-1,-5,-1
2023-11-20,13:18:58,1,-1,-4,-1
2023-11-20,13:18:58,-1,-1,-5,-1
2023-11-20,13:18:58,0,-1,-5,-2
2023-11-20,13:18:58,-1,-2,-5,-1
2023-11-20,13:18:58,-1,-1,-6,-1
2023-11-20,13:18:58,0,-2,-6,-2
2023-11-20,13:18:58,0,-2,-4,-2
2023-11-20,13:18:59,-1,-1,-5,-2
2023-11-20,13:18:59,0,-2,-6,-1
2023-11-20,13:18:59,-2,-2,-5,-1
2023-11-20,13:18:59,-1,-1,-5,-1
2023-11-20,13:18:59,-1,-1,-5,-1
2023-11-20,13:18:59,0,-2,-4,-1
2023-11-20,13:18:59,0,-1,-3,-1
2023-11-20,13:18:59,0,-1,-4,-1
2023-11-20,13:18:59,-1,-1,-4,-1
2023-11-20,13:18:59,-1,-2,-3,-1
2023-11-20,13:18:59,0,-2,-3,-1
2023-11-20,13:18:59,1,-2,-4,-1
2023-11-20,13:18:59,-1,-2,-4,-1
2023-11-20,13:19:0,0,-2,-4,-1
2023-11-20,13:19:0,-1,-2,-5,-1
2023-11-20,13:19:0,-1,-2,-5,-1
2023-11-20,13:19:0,0,-1,-5,-2
2023-11-20,13:19:0,0,-2,-4,-1
2023-11-20,13:19:0,2,-1,-2,-1
2023-11-20,13:19:0,2,-1,-3,-1
2023-11-20,13:19:0,1,-2,-2,-1
2023-11-20,13:19:0,0,-1,-4,-1
2023-11-20,13:19:0,-1,-2,-4,-1
2023-11-20,13:19:0,0,-2,-4,-1
2023-11-20,13:19:0,1,-2,-5,0
2023-11-20,13:19:0,2,-2,-4,-1
2023-11-20,13:19:1,2,-2,-3,0
2023-11-20,13:19:1,2,-2,-3,-1
2023-11-20,13:19:1,5,-2,-3,0
2023-11-20,13:19:1,4,-2,-1,-1
2023-11-20,13:19:1,3,-2,-1,0
2023-11-20,13:19:1,5,-2,-1,-1
2023-11-20,13:19:1,4,-1,-2,0
2023-11-20,13:19:1,5,-2,-2,-1
2023-11-20,13:19:1,7,-2,1,-1
2023-11-20,13:19:1,6,-1,1,-1
2023-11-20,13:19:1,7,-1,2,-1
2023-11-20,13:19:1,3,-1,-3,-1
2023-11-20,13:19:1,2,-2,-5,-1
2023-11-20,13:19:2,4,-1,-3,-1
2023-11-20,13:19:2,4,-2,-3,-1
2023-11-20,13:19:2,3,-1,-3,-1
2023-11-20,13:19:2,4,-2,-2,0
2023-11-20,13:19:2,5,-2,-3,0
2023-11-20,13:19:2,4,-2,-2,0
2023-11-20,13:19:2,3,-2,-2,0
2023-11-20,13:19:2,5,-1,-1,0
2023-11-20,13:19:2,4,-1,-2,-1
