date,time,right_eye_x,right_eye_y,left_eye_x,left_eye_y
2023-05-08,20:18:25,-2,-1,-1,-1
2023-05-08,20:18:25,-2,-1,-1,-1
2023-05-08,20:18:26,-2,-1,-1,-1
2023-05-08,20:18:26,-1,-1,-2,-2
2023-05-08,20:18:26,-2,-1,-1,-1
2023-05-08,20:18:26,-1,-1,-1,-1
2023-05-08,20:18:26,-1,-1,-1,-1
2023-05-08,20:18:26,-1,-1,-1,-1
2023-05-08,20:18:26,-1,-1,-1,-1
2023-05-08,20:18:28,-3,-1,-2,-1
2023-05-08,20:18:28,-4,-1,-2,-2
2023-05-08,20:18:28,-4,-1,-2,-2
2023-05-08,20:18:28,-4,-1,-2,-2
2023-05-08,20:18:28,-4,-1,-3,-1
2023-05-08,20:18:30,-2,-1,-1,-2
2023-05-08,20:18:31,-4,-1,-2,-1
2023-05-08,20:18:31,-3,-1,-3,-2
2023-05-08,20:18:31,-2,-1,-1,-1
2023-05-08,20:18:31,-2,-1,-2,-1
2023-05-08,20:18:31,-2,-1,-1,-1
2023-05-08,20:18:31,-2,-1,-2,-1
2023-05-08,20:18:32,-2,-1,-1,-1
2023-05-08,20:18:32,-2,-1,-2,-1
2023-05-08,20:18:36,-2,-1,-2,-1
2023-05-08,20:18:36,-2,-1,-2,-1
2023-05-08,20:18:36,-3,-1,-2,-1
2023-05-08,20:18:37,-2,-1,-1,-1
2023-05-08,20:18:37,-2,-1,-1,-2
2023-05-08,20:18:37,-2,-1,-1,-2
2023-05-08,20:18:41,-3,-1,-2,-2
2023-05-08,20:18:41,-2,-1,-1,-1
2023-05-08,20:18:42,-3,-1,-2,-1
2023-05-08,20:18:42,-3,-1,-2,-1
2023-05-08,20:18:42,-2,-1,-2,-1
2023-05-08,20:18:42,-2,-1,-2,-1
2023-05-08,20:18:42,-1,-1,-2,-1
2023-05-08,20:18:43,-3,-1,-2,-1
2023-05-08,20:18:43,-3,-1,-3,-2
2023-05-08,20:18:43,-3,-1,-3,-1
2023-05-08,20:18:43,-5,-1,-4,-1
2023-05-08,20:18:43,-5,-1,-3,-1
2023-05-08,20:18:43,-1,-1,-1,-1
